id1,id2,shared_cm_total,n_segments,max_segment_cm,mean_segment_cm,P_IBD_ge1_approx_chr,chr
HG01308,HG00125,1.03863,1,1.03863,1.03863,0.010511365379017526,chr20
HG01308,HG00142,1.10207,1,1.10207,1.10207,0.011153404430118374,chr20
HG01308,HG01133,1.04813,1,1.04813,1.04813,0.010607509310061948,chr20
HG01308,HG01632,1.0109,1,1.0109,1.0109,0.01023072630450576,chr20
HG01351,HG00151,1.04939,1,1.04939,1.04939,0.010620261031442577,chr20
HG01351,HG00365,1.09921,1,1.09921,1.09921,0.011124460046667105,chr20
HG01351,HG01991,1.06282,1,1.06282,1.06282,0.010756178188698005,chr20
HG01351,HG02156,1.01638,1,1.01638,1.01638,0.0102861861720977,chr20
HG01351,HG02281,1.00401,1,1.00401,1.00401,0.010160996653464071,chr20
HG01351,HG02783,1.08782,1,1.08782,1.08782,0.011009188533551742,chr20
HG01351,NA12890,1.06282,1,1.06282,1.06282,0.010756178188698005,chr20
HG01351,NA20540,1.00401,1,1.00401,1.00401,0.010160996653464071,chr20
HG01351,NA20861,1.02981,1,1.02981,1.02981,0.010422103329353127,chr20
HG01354,HG00265,1.03347,1,1.03347,1.03347,0.010459144043839717,chr20
HG01354,HG00331,1.00401,1,1.00401,1.00401,0.010160996653464071,chr20
HG01354,HG03862,1.23469,1,1.23469,1.23469,0.012495573707498485,chr20
HG01354,NA12814,1.43035,1,1.43035,1.43035,0.01447573387046178,chr20
HG01354,NA19717,1.0109,1,1.0109,1.0109,0.01023072630450576,chr20
HG01378,HG01124,1.02258,1,1.02258,1.02258,0.010348932737621427,chr20
HG01378,HG01250,1.25516,1,1.25516,1.25516,0.012702738577864725,chr20
HG01398,HG00250,1.08333,1,1.08333,1.08333,0.01096374787561601,chr20
HG01398,HG01250,1.08711,1,1.08711,1.08711,0.011002003039757896,chr20
HG01398,HG03977,1.14639,1,1.14639,1.14639,0.01160194116947508,chr20
HG01402,HG04141,1.03774,1,1.03774,1.03774,0.010502358210740734,chr20
HG01435,HG01456,1.03353,1,1.03353,1.03353,0.010459751268667364,chr20
HG01435,NA19717,1.00401,1,1.00401,1.00401,0.010160996653464071,chr20
HG01437,NA20910,1.27061,1,1.27061,1.27061,0.012859098970984334,chr20
HG01444,NA19726,1.27116,1,1.27116,1.27116,0.012864665198571117,chr20
HG01455,HG00559,1.11587,1,1.11587,1.11587,0.011293066140477636,chr20
HG01455,HG01142,1.11874,1,1.11874,1.11874,0.011322111728066846,chr20
HG01455,HG02017,1.11587,1,1.11587,1.11587,0.011293066140477636,chr20
HG01455,HG02373,1.07036,1,1.07036,1.07036,0.01083248610870589,chr20
HG01455,NA18620,1.02981,1,1.02981,1.02981,0.010422103329353127,chr20
HG01455,NA19732,1.30427,1,1.30427,1.30427,0.013199752099295407,chr20
HG01455,NA19761,1.64996,1,1.64996,1.64996,0.01669827794379496,chr20
HG01456,HG02265,1.32445,1,1.32445,1.32445,0.013403982049661345,chr20
HG01456,NA19762,1.03353,1,1.03353,1.03353,0.010459751268667364,chr20
HG01474,HG02649,1.0661,1,1.0661,1.0661,0.010789373145942815,chr20
HG01479,HG01323,1.0109,1,1.0109,1.0109,0.01023072630450576,chr20
HG01488,HG01437,1.11152,1,1.11152,1.11152,0.011249042340473086,chr20
HG01488,HG02299,1.05036,1,1.05036,1.05036,0.0106300778328229,chr20
HG01488,NA18627,1.0703,1,1.0703,1.0703,0.010831878883878243,chr20
HG01488,NA18630,1.14859,1,1.14859,1.14859,0.01162420607982221,chr20
HG01488,NA19669,1.14035,1,1.14035,1.14035,0.011540813870158416,chr20
HG01488,NA19731,1.14584,1,1.14584,1.14584,0.011596374941888298,chr20
HG01488,NA20540,1.17821,1,1.17821,1.17821,0.011923972736404918,chr20
HG01488,NA20787,1.05682,1,1.05682,1.05682,0.010695455705933107,chr20
HG01488,NA20887,1.05682,1,1.05682,1.05682,0.010695455705933107,chr20
HG01491,HG00315,1.06282,1,1.06282,1.06282,0.010756178188698005,chr20
HG01491,HG00366,1.07497,1,1.07497,1.07497,0.01087914121629692,chr20
HG01491,HG01500,1.06282,1,1.06282,1.06282,0.010756178188698005,chr20
HG01491,HG01606,1.05338,1,1.05338,1.05338,0.010660641482481232,chr20
HG01491,HG01672,1.06282,1,1.06282,1.06282,0.010756178188698005,chr20
HG01491,NA12546,1.0177,1,1.0177,1.0177,0.010299545118305978,chr20
HG01494,HG00189,1.00303,1,1.00303,1.00303,0.010151078647945804,chr20
HG01497,HG00315,1.01955,1,1.01955,1.01955,0.010318267883825153,chr20
HG01497,NA20771,1.27116,1,1.27116,1.27116,0.012864665198571117,chr20
HG01500,HG01323,1.23469,1,1.23469,1.23469,0.012495573707498485,chr20
HG01500,NA11918,1.21483,1,1.21483,1.21483,0.012294582289546675,chr20
HG01500,NA11995,1.01638,1,1.01638,1.01638,0.0102861861720977,chr20
HG01503,NA12716,1.00401,1,1.00401,1.00401,0.010160996653464071,chr20
HG01512,HG01510,1.01638,1,1.01638,1.01638,0.0102861861720977,chr20
HG01512,HG01673,1.0109,1,1.0109,1.0109,0.01023072630450576,chr20
HG01518,HG01491,1.23312,1,1.23312,1.23312,0.012479684657841668,chr20
HG01518,NA20810,1.30669,1,1.30669,1.30669,0.013224243500677248,chr20
HG01536,HG02309,1.27116,1,1.27116,1.27116,0.012864665198571117,chr20
HG01536,NA12004,1.0653,1,1.0653,1.0653,0.010781276814907493,chr20
HG01551,NA19067,1.00145,1,1.00145,1.00145,0.010135088394151047,chr20
HG01551,NA19747,1.05682,1,1.05682,1.05682,0.010695455705933107,chr20
HG01556,HG02146,1.25516,1,1.25516,1.25516,0.012702738577864725,chr20
HG01556,NA19657,1.09614,1,1.09614,1.09614,0.011093390376319064,chr20
HG01565,HG00173,1.06547,1,1.06547,1.06547,0.0107829972852525,chr20
HG01565,HG01284,1.52689,1,1.52689,1.52689,0.015452758618148977,chr20
HG01565,HG01323,1.22103,1,1.22103,1.22103,0.0123573288550704,chr20
HG01565,HG01479,1.03863,1,1.03863,1.03863,0.010511365379017526,chr20
HG01565,HG03663,1.0621,1,1.0621,1.0621,0.010748891490766216,chr20
HG01589,HG00151,1.04939,1,1.04939,1.04939,0.010620261031442577,chr20
HG01589,HG01351,1.06282,1,1.06282,1.06282,0.010756178188698005,chr20
HG01589,NA11840,1.13188,1,1.13188,1.13188,0.01145509396532197,chr20
HG01595,HG01080,1.03058,1,1.03058,1.03058,0.010429896047974624,chr20
HG01595,HG01596,1.0776,1,1.0776,1.0776,0.010905757904575533,chr20
HG01595,NA20515,1.07128,1,1.07128,1.07128,0.010841796889396509,chr20
HG01596,HG03854,1.03533,1,1.03533,1.03533,0.010477968013496835,chr20
HG01605,HG01168,1.14639,1,1.14639,1.14639,0.01160194116947508,chr20
HG01605,NA20504,1.03732,1,1.03732,1.03732,0.01049810763694719,chr20
HG01605,NA20527,1.019,1,1.019,1.019,0.01031270165623837,chr20
HG01606,HG00315,1.02902,1,1.02902,1.02902,0.01041410820245575,chr20
HG01606,HG01054,1.00401,1,1.00401,1.00401,0.010160996653464071,chr20
HG01606,HG01672,1.06282,1,1.06282,1.06282,0.010756178188698005,chr20
HG01606,NA19782,1.02981,1,1.02981,1.02981,0.010422103329353127,chr20
HG01610,HG00151,1.14639,1,1.14639,1.14639,0.01160194116947508,chr20
HG01610,HG00349,1.11587,1,1.11587,1.11587,0.011293066140477636,chr20
HG01618,HG00151,1.08333,1,1.08333,1.08333,0.01096374787561601,chr20
HG01618,HG00278,1.08333,1,1.08333,1.08333,0.01096374787561601,chr20
HG01618,NA07347,1.08333,1,1.08333,1.08333,0.01096374787561601,chr20
HG01625,HG00250,1.03058,1,1.03058,1.03058,0.010429896047974624,chr20
HG01625,HG00315,1.04939,1,1.04939,1.04939,0.010620261031442577,chr20
HG01625,HG01049,1.08333,1,1.08333,1.08333,0.01096374787561601,chr20
HG01625,HG01133,1.40849,1,1.40849,1.40849,0.014254501624921673,chr20
HG01625,HG01684,1.20058,1,1.20058,1.20058,0.012150366392980042,chr20
HG01625,HG01768,1.02581,1,1.02581,1.02581,0.010381621674176531,chr20
HG01625,HG03782,1.67009,1,1.67009,1.67009,0.01690200187347119,chr20
HG01625,NA12144,1.52745,1,1.52745,1.52745,0.0154584260498737,chr20
HG01625,NA12748,1.0435,1,1.0435,1.0435,0.010560651794195035,chr20
HG01625,NA12873,1.26956,1,1.26956,1.26956,0.012848472536500477,chr20
HG01625,NA19669,1.019,1,1.019,1.019,0.01031270165623837,chr20
HG01625,NA19679,1.03058,1,1.03058,1.03058,0.010429896047974624,chr20
HG01625,NA19734,1.03058,1,1.03058,1.03058,0.010429896047974624,chr20
HG01625,NA20539,1.65125,1,1.65125,1.65125,0.01671133327758941,chr20
HG01628,HG01054,1.05338,1,1.05338,1.05338,0.010660641482481232,chr20
HG01630,HG02425,1.02231,1,1.02231,1.02231,0.010346200225897008,chr20
HG01672,HG00315,1.06282,1,1.06282,1.06282,0.010756178188698005,chr20
HG01672,HG01991,1.0109,1,1.0109,1.0109,0.01023072630450576,chr20
HG01672,HG03884,1.2999,1,1.2999,1.2999,0.013155525891014975,chr20
HG01672,NA12716,1.27896,1,1.27896,1.27896,0.012943604426165484,chr20
HG01673,HG00365,1.08346,1,1.08346,1.08346,0.010965063529409251,chr20
HG01673,HG01632,1.40262,1,1.40262,1.40262,0.014195094795950014,chr20
HG01673,HG03963,1.04411,1,1.04411,1.04411,0.010566825246609467,chr20
HG01673,NA11995,1.06282,1,1.06282,1.06282,0.010756178188698005,chr20
HG01679,HG00323,1.04785,1,1.04785,1.04785,0.010604675594199585,chr20
HG01679,HG01465,1.01955,1,1.01955,1.01955,0.010318267883825153,chr20
HG01684,HG02010,1.14035,1,1.14035,1.14035,0.011540813870158416,chr20
HG01684,NA20502,1.03058,1,1.03058,1.03058,0.010429896047974624,chr20
HG01695,HG01351,1.06282,1,1.06282,1.06282,0.010756178188698005,chr20
HG01695,HG01761,1.35078,1,1.35078,1.35078,0.013670452544861303,chr20
HG01695,HG02215,1.00401,1,1.00401,1.00401,0.010160996653464071,chr20
HG01695,HG04183,1.03774,1,1.03774,1.03774,0.010502358210740734,chr20
HG01695,NA12890,1.27173,1,1.27173,1.27173,0.012870433834433783,chr20
HG01695,NA20581,1.04939,1,1.04939,1.04939,0.010620261031442577,chr20
HG01697,HG00339,1.04464,1,1.04464,1.04464,0.010572189065920366,chr20
HG01699,HG00331,1.04187,1,1.04187,1.04187,0.010544155519710571,chr20
HG01699,HG00362,1.05617,1,1.05617,1.05617,0.01068887743696691,chr20
HG01699,NA20502,1.04497,1,1.04497,1.04497,0.010575528802472435,chr20
HG01704,HG00096,1.17761,1,1.17761,1.17761,0.011917900488128429,chr20
HG01704,HG00346,1.14221,1,1.14221,1.14221,0.011559637839815534,chr20
HG01704,HG02090,1.08278,1,1.08278,1.08278,0.010958181648029228,chr20
HG01704,NA12340,1.07497,1,1.07497,1.07497,0.01087914121629692,chr20
HG01705,HG00239,1.25516,1,1.25516,1.25516,0.012702738577864725,chr20
HG01705,HG00315,1.26911,1,1.26911,1.26911,0.01284391835029311,chr20
HG01705,HG01197,1.01638,1,1.01638,1.01638,0.0102861861720977,chr20
HG01705,HG01672,1.22206,1,1.22206,1.22206,0.012367752881278374,chr20
HG01705,HG02348,1.06282,1,1.06282,1.06282,0.010756178188698005,chr20
HG01705,HG03914,1.27896,1,1.27896,1.27896,0.012943604426165484,chr20
HG01707,HG04014,1.01082,1,1.01082,1.01082,0.01022991667140223,chr20
HG01710,HG01251,1.05904,1,1.05904,1.05904,0.010717923024556118,chr20
HG01761,NA20528,1.43956,1,1.43956,1.43956,0.014568942881505897,chr20
HG01768,HG01414,1.02581,1,1.02581,1.02581,0.010381621674176531,chr20
HG01768,HG01684,1.26956,1,1.26956,1.26956,0.012848472536500477,chr20
HG01768,HG03018,1.02581,1,1.02581,1.02581,0.010381621674176531,chr20
HG01771,HG00155,1.08333,1,1.08333,1.08333,0.01096374787561601,chr20
HG01771,NA12546,1.08333,1,1.08333,1.08333,0.01096374787561601,chr20
HG01775,HG00109,1.03353,1,1.03353,1.03353,0.010459751268667364,chr20
HG01779,HG00315,1.06282,1,1.06282,1.06282,0.010756178188698005,chr20
HG01779,HG03690,1.21483,1,1.21483,1.21483,0.012294582289546675,chr20
HG01781,HG00130,1.2675,1,1.2675,1.2675,0.01282762448408453,chr20
HG01781,HG01618,1.08333,1,1.08333,1.08333,0.01096374787561601,chr20
HG01781,NA07357,1.03184,1,1.03184,1.03184,0.010442647769355252,chr20
HG01781,NA20504,2.29347,2,1.27116,1.146735,0.023210865424468125,chr20
HG01783,HG00125,1.22103,1,1.22103,1.22103,0.0123573288550704,chr20
HG01783,HG01402,1.22206,1,1.22206,1.22206,0.012367752881278374,chr20
HG01783,HG01500,1.23366,1,1.23366,1.23366,0.01248514968129051,chr20
HG01783,NA12830,1.21988,1,1.21988,1.21988,0.01234569037920713,chr20
HG01783,NA20529,1.02258,1,1.02258,1.02258,0.010348932737621427,chr20
HG01789,HG00366,1.02581,1,1.02581,1.02581,0.010381621674176531,chr20
HG01790,HG00122,1.06368,1,1.06368,1.06368,0.010764881744560972,chr20
HG01790,NA19682,1.17679,1,1.17679,1.17679,0.011909601748817226,chr20
HG01790,NA20581,1.01955,1,1.01955,1.01955,0.010318267883825153,chr20
HG01801,HG00131,1.27792,1,1.27792,1.27792,0.012933079195819567,chr20
HG01801,HG01323,1.23366,1,1.23366,1.23366,0.01248514968129051,chr20
HG01801,HG02367,1.04939,1,1.04939,1.04939,0.010620261031442577,chr20
HG01801,NA19074,1.05338,1,1.05338,1.05338,0.010660641482481232,chr20
HG01806,HG01813,1.07836,1,1.07836,1.07836,0.010913449419059086,chr20
HG01806,HG02040,1.04187,1,1.04187,1.04187,0.010544155519710571,chr20
HG01806,HG02375,1.11587,1,1.11587,1.11587,0.011293066140477636,chr20
HG01811,NA18971,1.11587,1,1.11587,1.11587,0.011293066140477636,chr20
HG01816,NA18610,1.00818,1,1.00818,1.00818,0.010203198778985675,chr20
HG01842,HG00583,1.03741,1,1.03741,1.03741,0.010499018474188663,chr20
HG01842,HG02028,1.14037,1,1.14037,1.14037,0.011541016278434301,chr20
HG01842,HG03866,1.05682,1,1.05682,1.05682,0.010695455705933107,chr20
HG01842,NA18528,1.03058,1,1.03058,1.03058,0.010429896047974624,chr20
HG01850,HG00653,1.04411,1,1.04411,1.04411,0.010566825246609467,chr20
HG01850,HG00683,1.52745,1,1.52745,1.52745,0.0154584260498737,chr20
HG01850,HG00864,1.43956,1,1.43956,1.43956,0.014568942881505897,chr20
HG01850,HG02367,1.09614,1,1.09614,1.09614,0.011093390376319064,chr20
HG01850,HG03910,1.04497,1,1.04497,1.04497,0.010575528802472435,chr20
HG01850,NA18943,1.09921,1,1.09921,1.09921,0.011124460046667105,chr20
HG01859,HG02185,1.06547,1,1.06547,1.06547,0.0107829972852525,chr20
HG01859,NA19074,1.03774,1,1.03774,1.03774,0.010502358210740734,chr20
HG01859,NA20874,1.04411,1,1.04411,1.04411,0.010566825246609467,chr20
HG01859,NA21120,1.0621,1,1.0621,1.0621,0.010748891490766216,chr20
HG01861,NA19004,1.05361,1,1.05361,1.05361,0.010662969177653886,chr20
HG01863,HG02356,1.03353,1,1.03353,1.03353,0.010459751268667364,chr20
HG01863,NA18543,1.0186,1,1.0186,1.0186,0.010308653490720712,chr20
HG01863,NA18629,1.52386,1,1.52386,1.52386,0.015422093764352702,chr20
HG01868,HG02136,1.11587,1,1.11587,1.11587,0.011293066140477636,chr20
HG01869,NA21101,1.07128,1,1.07128,1.07128,0.010841796889396509,chr20
HG01872,HG02153,1.14639,1,1.14639,1.14639,0.01160194116947508,chr20
HG01923,HG02089,1.09155,1,1.09155,1.09155,0.01104693767700392,chr20
HG01923,HG02265,1.17297,1,1.17297,1.17297,0.011870941768123575,chr20
HG01923,NA18645,1.01643,1,1.01643,1.01643,0.010286692192787406,chr20
HG01923,NA19747,1.06033,1,1.06033,1.06033,0.010730978358350572,chr20
HG01927,HG02146,1.35091,1,1.35091,1.35091,0.013671768198654542,chr20
HG01927,HG02356,1.10506,1,1.10506,1.10506,0.011183664467362879,chr20
HG01927,NA19732,1.35091,1,1.35091,1.35091,0.013671768198654542,chr20
HG01939,HG01402,1.0109,1,1.0109,1.0109,0.01023072630450576,chr20
HG01939,HG01565,1.04445,1,1.04445,1.04445,0.010570266187299478,chr20
HG01939,HG02147,1.07967,1,1.07967,1.07967,0.010926707161129423,chr20
HG01939,HG02398,1.10742,1,1.10742,1.10742,0.011207548643917074,chr20
HG01939,HG03991,1.00401,1,1.00401,1.00401,0.010160996653464071,chr20
HG01939,NA19747,1.07566,1,1.07566,1.07566,0.010886124301814884,chr20
HG01939,NA20771,1.07553,1,1.07553,1.07553,0.010884808648021644,chr20
HG01948,HG02304,1.04497,1,1.04497,1.04497,0.010575528802472435,chr20
HG01991,NA19735,1.57724,1,1.57724,1.57724,0.015962321452684405,chr20
HG02009,HG03129,1.22103,1,1.22103,1.22103,0.0123573288550704,chr20
HG02017,NA18582,1.05904,1,1.05904,1.05904,0.010717923024556118,chr20
HG02017,NA18986,1.26956,1,1.26956,1.26956,0.012848472536500477,chr20
HG02017,NA19091,1.15136,1,1.15136,1.15136,0.011652239626032002,chr20
HG02026,HG00596,1.00569,1,1.00569,1.00569,0.010177998948638241,chr20
HG02028,NA18560,1.15836,1,1.15836,1.15836,0.01172308252259105,chr20
HG02029,HG02364,1.01729,1,1.01729,1.01729,0.010295395748650377,chr20
HG02029,HG02375,1.12925,1,1.12925,1.12925,0.011428477277043358,chr20
HG02040,HG01862,1.02355,1,1.02355,1.02355,0.010358749539001752,chr20
HG02040,HG02351,1.04497,1,1.04497,1.04497,0.010575528802472435,chr20
HG02040,HG02364,1.0152,1,1.0152,1.0152,0.010274244083820603,chr20
HG02040,NA19726,1.1294,1,1.1294,1.1294,0.01142999533911248,chr20
HG02047,HG00675,1.02039,1,1.02039,1.02039,0.010326769031412239,chr20
HG02047,HG00759,1.08907,1,1.08907,1.08907,0.011021839050794428,chr20
HG02047,HG01855,1.25516,1,1.25516,1.25516,0.012702738577864725,chr20
HG02047,HG02029,1.46272,1,1.46272,1.46272,0.014803331664978402,chr20
HG02047,NA19064,1.03454,1,1.03454,1.03454,0.010469972886599455,chr20
HG02047,NA19078,1.03353,1,1.03353,1.03353,0.010459751268667364,chr20
HG02048,NA21122,1.04939,1,1.04939,1.04939,0.010620261031442577,chr20
HG02050,HG00428,1.04411,1,1.04411,1.04411,0.010566825246609467,chr20
HG02050,HG02364,1.09975,1,1.09975,1.09975,0.011129925070115947,chr20
HG02058,HG02379,1.11712,1,1.11712,1.11712,0.011305716657720321,chr20
HG02058,NA19004,1.13709,1,1.13709,1.13709,0.011507821321189488,chr20
HG02064,HG02164,1.09614,1,1.09614,1.09614,0.011093390376319064,chr20
HG02067,HG02082,1.04497,1,1.04497,1.04497,0.010575528802472435,chr20
HG02067,HG02156,1.04497,1,1.04497,1.04497,0.010575528802472435,chr20
HG02067,HG03830,1.0063,1,1.0063,1.0063,0.010184172401052672,chr20
HG02070,HG02113,1.04187,1,1.04187,1.04187,0.010544155519710571,chr20
HG02070,NA18645,1.07566,1,1.07566,1.07566,0.010886124301814884,chr20
HG02087,HG00428,1.04744,1,1.04744,1.04744,0.010600526224543983,chr20
HG02089,HG00654,1.11587,1,1.11587,1.11587,0.011293066140477636,chr20
HG02089,HG01348,1.02258,1,1.02258,1.02258,0.010348932737621427,chr20
HG02089,NA19059,1.14639,1,1.14639,1.14639,0.01160194116947508,chr20
HG02089,NA19091,1.00401,1,1.00401,1.00401,0.010160996653464071,chr20
HG02089,NA19747,1.12664,1,1.12664,1.12664,0.011402062997040628,chr20
HG02089,NA19759,1.06033,1,1.06033,1.06033,0.010730978358350572,chr20
HG02090,HG00250,1.40684,1,1.40684,1.40684,0.014237802942161325,chr20
HG02090,HG01124,1.05521,1,1.05521,1.05521,0.010679161839724526,chr20
HG02090,HG01197,1.4202,1,1.4202,1.4202,0.014373011670451161,chr20
HG02090,HG01456,1.25516,1,1.25516,1.25516,0.012702738577864725,chr20
HG02090,HG02147,1.03353,1,1.03353,1.03353,0.010459751268667364,chr20
HG02090,HG02265,1.35091,1,1.35091,1.35091,0.013671768198654542,chr20
HG02090,HG02304,1.04497,1,1.04497,1.04497,0.010575528802472435,chr20
HG02116,HG00844,1.12284,1,1.12284,1.12284,0.011363605424622858,chr20
HG02116,HG01779,1.22608,1,1.22608,1.22608,0.012408436944730856,chr20
HG02116,HG02180,1.22103,1,1.22103,1.22103,0.0123573288550704,chr20
HG02128,HG01705,1.00962,1,1.00962,1.00962,0.010217772174849248,chr20
HG02128,HG01811,1.21866,1,1.21866,1.21866,0.012333343474378268,chr20
HG02128,HG03007,1.11587,1,1.11587,1.11587,0.011293066140477636,chr20
HG02128,NA20861,1.06139,1,1.06139,1.06139,0.01074170599697237,chr20
HG02141,HG02136,1.23497,1,1.23497,1.23497,0.012498407423360844,chr20
HG02146,HG01250,1.0653,1,1.0653,1.0653,0.010781276814907493,chr20
HG02146,NA19734,1.32445,1,1.32445,1.32445,0.013403982049661345,chr20
HG02147,HG01250,1.08278,1,1.08278,1.08278,0.010958181648029228,chr20
HG02150,NA18638,1.23497,1,1.23497,1.23497,0.012498407423360844,chr20
HG02150,NA19732,1.02415,1,1.02415,1.02415,0.01036482178727824,chr20
HG02150,NA19741,1.39863,1,1.39863,1.39863,0.014154714344911357,chr20
HG02150,NA19755,1.02231,1,1.02231,1.02231,0.010346200225897008,chr20
HG02156,HG00125,1.07497,1,1.07497,1.07497,0.01087914121629692,chr20
HG02164,HG02351,1.09614,1,1.09614,1.09614,0.011093390376319064,chr20
HG02179,HG00693,1.06033,1,1.06033,1.06033,0.010730978358350572,chr20
HG02179,HG02116,1.00272,1,1.00272,1.00272,0.010147941319669618,chr20
HG02181,HG01597,1.00658,1,1.00658,1.00658,0.010187006116915035,chr20
HG02185,HG00155,1.02231,1,1.02231,1.02231,0.010346200225897008,chr20
HG02185,HG00174,1.07497,1,1.07497,1.07497,0.01087914121629692,chr20
HG02185,HG01860,1.00225,1,1.00225,1.00225,0.010143184725186367,chr20
HG02185,HG02122,1.00272,1,1.00272,1.00272,0.010147941319669618,chr20
HG02185,HG02373,1.00272,1,1.00272,1.00272,0.010147941319669618,chr20
HG02185,NA18959,1.21727,1,1.21727,1.21727,0.012319276099204399,chr20
HG02185,NA19074,1.06547,1,1.06547,1.06547,0.0107829972852525,chr20
HG02186,HG02164,1.05516,1,1.05516,1.05516,0.01067865581903482,chr20
HG02215,NA18740,1.11316,1,1.11316,1.11316,0.01126563981909549,chr20
HG02221,HG02774,1.09614,1,1.09614,1.09614,0.011093390376319064,chr20
HG02221,NA20528,1.1143,1,1.1143,1.1143,0.011277177090820822,chr20
HG02224,HG00115,1.06489,1,1.06489,1.06489,0.010777127445251892,chr20
HG02224,HG00125,1.32445,1,1.32445,1.32445,0.013403982049661345,chr20
HG02224,HG00239,1.35091,1,1.35091,1.35091,0.013671768198654542,chr20
HG02224,HG00267,1.08278,1,1.08278,1.08278,0.010958181648029228,chr20
HG02224,HG01672,1.52745,1,1.52745,1.52745,0.0154584260498737,chr20
HG02224,HG03890,1.03732,1,1.03732,1.03732,0.01049810763694719,chr20
HG02224,NA06989,1.11587,1,1.11587,1.11587,0.011293066140477636,chr20
HG02224,NA21142,1.06046,1,1.06046,1.06046,0.01073229401214381,chr20
HG02230,HG01323,1.00272,1,1.00272,1.00272,0.010147941319669618,chr20
HG02236,HG00159,1.09868,1,1.09868,1.09868,0.011119096227356207,chr20
HG02236,HG01182,1.04497,1,1.04497,1.04497,0.010575528802472435,chr20
HG02236,HG01623,1.14639,1,1.14639,1.14639,0.01160194116947508,chr20
HG02236,NA11931,1.20988,1,1.20988,1.20988,0.012244486241265635,chr20
HG02236,NA19741,1.00225,1,1.00225,1.00225,0.010143184725186367,chr20
HG02252,HG00111,1.26803,1,1.26803,1.26803,0.012832988303395429,chr20
HG02252,HG01390,1.04497,1,1.04497,1.04497,0.010575528802472435,chr20
HG02252,NA19755,1.39164,1,1.39164,1.39164,0.014083972652490251,chr20
HG02252,NA19771,1.00401,1,1.00401,1.00401,0.010160996653464071,chr20
HG02265,HG01197,1.31662,1,1.31662,1.31662,0.013324739209653153,chr20
HG02275,HG01197,1.56448,1,1.56448,1.56448,0.01583318497267106,chr20
HG02275,HG01456,1.32445,1,1.32445,1.32445,0.013403982049661345,chr20
HG02275,HG01497,1.11495,1,1.11495,1.11495,0.011283755359787019,chr20
